Unnamed: 0,Id экзамена,Id вопроса,№ вопроса,Текст вопроса,Картинка из вопроса,Транскрибация ответа,Ссылка на оригинальный файл запис
10,3402905,31170782,1,"<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>
<p><strong>Вы заболели и не можете прийти на день рождения друга. Извинитесь. Задайте другу вопрос о подарке. </strong></p>",,"Первое задание. Начните диалог. Вы заболели и не можете прийти на день рождения друга. Извинитесь, задайте другу вопрос о подарке. Извини, дорогой Андрей, не смогу прийти к тебе на день рождения. Что ты хочешь, чтобы я тебе подарил? Я бы хотел получить на день рождения в качестве подарка фотоальбом. Хорошо.",https://storage.yandexcloud.net/odin-exam-files-dataset/d50dccfa-51bf-4e7e-8197-e8255e643af0-0.MP3
11,3394249,30999466,1,"<p>Вопрос устной части экзамена. Начните диалог. <br><strong>Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления.</strong></p>",,"Ну что ж, вопрос номер один. Начните диалог. Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления. Обращайтесь ко мне. Так. Мне изображать? Изображать. Да? Прямо встать и подойти? Это лишняя камера. Лишняя? Здравствуйте. Здравствуйте. Слушаю вас. Можно обратиться? Мне нужно срочно подать визу. Подать визу в Англию. В Англию? Цель? Да. Цель вашей поездки? Для работы. Для работы. Для обучения. Так, для работы или для обучения? Для работы. Для работы. У вас есть приглашение от работодателя? Есть. Хорошо. В таком случае от вас нужен копия, фотографию, приглашение от работодателя, подтверждение, страховки и копия о том, что у вас забронированы билеты. А ну, все. Отлично. Это у вас уже есть документы? Да. К сожалению, только нету билета. Хорошо. Надо будет взять билет и за всеми этими документами приходить к вам. Да. Приходите, пишите заявление, мы рассматриваем и в течение двух недель даем вам ответ, или получаете визу, или нет. Какие документы мне нужны? Нет. Раз у вас есть подтверждение от работодателя, то нет. От работодателя с переводом или… Конечно. С переводом. С переводом. Заверен в нотариусе. Заверен в нотариусе, да. Паспорт входит в отзыв с переводом. Ну, да. Ну, да. Ну, да. Ну, да. Так, ну, в принципе все вопросы я понял. Хорошо, будут какие-то вопросы, вы можете позвонить и задать. Хорошо, ну вы оставите с номером телефона или где-то я могу узнать. Конечно, конечно, вот он здесь 01-01-01. Все, хорошо. Мг, всего доброго. До свидания. Следующий вопрос. Примите участие в диалоге, ответьте на вопросы в чате",https://storage.yandexcloud.net/odin-exam-files-dataset/141c2e15-59a0-4af6-b439-b7771192e4e4-0.MP3
12,3433058,31732390,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p><strong>Ваше сообщение должно содержать следующую информацию: </strong><br><strong>– Что Вы видите на этом рисунке (место, время года и т.д.)? </strong><br><strong>– Кто изображён на рисунке? </strong><br><strong>– Что они делают? </strong><br><strong>– Опишите подробно любого человека, изображённого на рисунке. </strong><br><strong>– А Вы любите отдых на природе? </strong><br><strong>– Вы часто бываете на природе с семьей, друзьями?</strong></p>
<p><img src=""https://storage-public.odin.study/049deff0-285e-4ffe-b1b7-54aa01eb4b45.PNG"" width=""684"" height=""401""></p>",https://storage-public.odin.study/049deff0-285e-4ffe-b1b7-54aa01eb4b45.PNG,"Опишите картинку. Ваше сообщение должно содержать следующую информацию. Что вы видите на этом рисунке? Место? Время года? Кто изображен на рисунке? Что они делают? Опишите подробно любого человека, изображенного на рисунке. А вы любите отдых на природе? Как часто вы бываете на природе с семьей, друзьями? Угу. На картинке я вижу, что семья приехала на пикник, так сказать. Судя по времени года, лето. Так, кто изображен, я бы сказала. Что они делают на пикник? Приехали, что же сказала? Опишите подробно любому человеку. Отец семейства жарит на мангале, наверное, сосисочки. Так. Я, да, люблю отдых на природе. Я часто бываю за городом. Есть в деревне подружки. Поэтому и природу, да, я люблю. Так. Ну вот, так. Бываю часто на природе. Все? Так это. Вкусная чай завершена. Спасибо. Спасибо. Спасибо.",https://storage.yandexcloud.net/odin-exam-files-dataset/05f7d40b-e4f4-48f7-abd1-cc9f29c3bc22-3.MP3
13,3407895,31253111,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p> </p>
<p><strong>Представьте ситуацию. Вы увидели объявление об открытии спортивного </strong><strong>клуба в Вашем районе. Позвоните и поговорите с менеджером.<br></strong><strong>Поздоровайтесь. Узнайте, сколько стоит посещение спортивного клуба. </strong><br><strong>Поблагодарите за полученную информацию и оцените работу с Вами как </strong><strong>с будущим клиентом.</strong></p>",,"Представьте ситуацию. Вы увидели объявление об открытии спортивного клуба в вашем районе. Позвоните и поговорите с менеджером. Поздоровайтесь, узнайте, сколько стоит посещение спортивного клуба. Поблагодарите за полученную информацию и оцените работу с вами как с будущим клиентом. Хорошо. Здравствуйте. Здравствуйте, я вас слушаю. Спортивный клуб. Я по объявлению видел, что открылась новая спортивная клуб. Да, мы открылись неделю назад. Я могу вас посещать. Да, мы будем рады видеть новых клиентов. Приходите к нам, пожалуйста. И сколько стоит абонемент у вас в год? Вас интересует годовой именно абонемент? Да. Да, годовой абонемент у нас стоит 50 тысяч рублей. И сколько, неделю сколько раз могу ходить? Сколько угодно. Посещение у нас свободное. Хорошо. То есть хоть с утра до вечера это все входит. Хорошо, спасибо. Значит, я в понедельник приеду к вам записаться. Обязательно приходите. Спасибо, что позвонили. Будем рады вас видеть. Вам тоже спасибо. Спасибо, до свидания. До свидания.",https://storage.yandexcloud.net/odin-exam-files-dataset/1c6877f5-f66e-4817-9b91-83969edcae32-2.MP3
14,3391284,30949364,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>
<p><strong>– Блюда какой кухни Вы любите? Почему? </strong><br><strong>– … </strong><br><strong>– Что Вы умеете готовить? </strong><br><strong>– … </strong><br><strong>– Какое любимое блюдо в Вашей семье? </strong><br><strong>– … </strong><br><strong>– Вы ходите в рестораны и кафе? В какие? Если не ходите, то почему? </strong><br><strong>– …</strong></p>",,"ждать. Следующее задание. Примите участие в диалоге. Ответьте на вопросы полными предложениями. Блюдо какой кухни вы любите и почему? Я люблю... Я люблю... Блюдо? Своё. Национальное. Можно такой вопрос? Можно, можно. Что хотите отвечать? Да. Какое блюдо, какой кухни вы любите, и почему? Почему? Ну... Она мне нравится. Я ее люблю. Ну... Люблю покушать. Вкусненькое. Особенно печеное. Что-то. Что вы умеете готовить? Молодец. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. Я люблю. И что вы умеете готовить? Разные блюда. Особенно свои голубцы. Национальные. Какое любимое блюдо в Вашей семье? Коклеты с пирожкой. Вы ходите в рестораны, кафе в какие? Если не ходите, то почему? В гости к кафе.",https://storage.yandexcloud.net/odin-exam-files-dataset/a3500b79-63be-4340-b7d0-e25460d96a4d-1.MP3
15,3431803,31711847,1,"<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>
<p><strong>Вы пришли в больницу, чтобы пройти обследование. Узнайте, когда </strong><strong>принимает врач, и скажите, что Вам нужно.</strong></p>",,"Итак, первый вопрос. Начните диалог. Вы пришли в больницу, чтобы пройти обследование. Узнайте, когда принимает врач и скажите, что вам нужно. Обращайтесь ко мне. Добрый день. Да, слушаю вас. Могу я узнать, когда принимает мой терапевт? У меня 31 участок, мне нужно пройти обследование. Могу я взять талон? Так, вы прикреплены к нашей... Да, я прикреплена по месту жительства в вашей поликлинике. У меня с вами... У вас с собой все документы. Не записывались? Нет. Ну, что ж, ваш врач принимает после обеда, после трех часов. Меня это устраивает. Можете записать? Да, конечно. Приходите за 15 минут до приема. Хорошо, спасибо большое. Следующий вопрос.",https://storage.yandexcloud.net/odin-exam-files-dataset/0a426df7-fd46-4d9b-8bac-49a48cdc7527-0.MP3
16,3399186,31091197,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.<br><br></p>
<p><strong>Представьте ситуацию. Вы пришли в медицинский центр. Вам необходимо </strong><strong>оформить медицинскую книжку. </strong><br><strong>Поздоровайтесь. </strong><strong>Узнайте у администратора, как можно оформить медицинскую книжку в этом центре. Поблагодарите за полученную информацию и оцените работу с Вами как с посетителем центра.</strong></p>",,"Следующая ситуация, пожалуйста, прочитайте, познакомьтесь с ситуацией и начните диалог. Да. Сюда читайте. Представь. Сейчас вы пришли в медицинский... Медицинский... Медицинский... Книжку. Медицинский... Книжку. Про... Про... Про... Подразумеваете... Пост... Постарая развать...hem... Пост... Подразумеваете у най YJ... У найJJ... Пост... Постю? Ну, здр方ствуйте � doubt college? А еку и до Най być будем? Так... Словла отнии закрылась на яйцо, она офф это сделать. unlimited الفольт 20 amo в сегодняшний день. Когда я произвольна в люди. В. В. Жцы. Гип. Жцы. Поблагодарите за получение информации и общение по работе с вами. После читаем центр. Пожалуйста. В медицинском центре начните диалог. Здравствуйте. Здравствуйте. Чем могу вам помочь? Я хочу... У меня есть... У меня есть температура. Вам нужно обратиться к терапевту. Хорошо, спасибо. Это куда я можно пойти? Возьмите. Возьмите в регистратуре талончик и затем пройдите в кабинет 2. Спасибо большое. Пожалуйста.",https://storage.yandexcloud.net/odin-exam-files-dataset/2d9159f2-e245-4ee4-90e1-e0e0251a097b-2.MP3
17,3436593,31803795,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями. <br><br><strong>– Как зовут Вашего лучшего друга или подругу? Где Вы познакомились? Какой Ваш друг/подруга (внешность, характер, хобби)? </strong><br><strong>– … </strong><br><strong>– Как Вы обычно проводите свой отпуск? Где Вы отдыхали в последний раз? Что Вам больше всего понравилось? </strong><br><strong>– … </strong><br><strong>– Чем занимаются Ваши родные (родители, братья, сёстры)? Вы часто встречаетесь? Что Вы обычно делаете вместе? </strong><br><strong>– …</strong><br><br></p>",,"Второй вопрос в устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями. Как зовут вашего лучшего друга или подругу? Где вы познакомились? Какой ваш друг, подруга? Внешность, характер, хобби? Моего лучшего друга зовут Арсений, мы с ним познакомились в девятом классе, мы сидели вместе за математикой. Он довольно веселый, высокий человек, сейчас тоже учится, у него хобби играть. В игры, в компьютерные игры и много-много-много гулять. Как вы обычно проводите свой отпуск? Где вы отдыхали в последний раз? Что вам больше всего понравилось? Обычно мы проводим отпуск в России, мы отдыхали последний раз в этом же городе, в Саратове. Понравилась Волга, очень красивая река, большая, таких нет у нас, очень красивая река. Чем занимаются ваши родители? Чем занимаются ваши родители? Родители, братья, сестры. Вы часто встречаетесь? Что вы обычно делаете вместе? Я живу с родителями, у меня отчим сантехник, мама у меня учитель физкультуры. Также у меня есть сестренка младшая и племянники. Часто, сейчас конечно мы не с семьей, потому что гражданство получаю, а так часто я у них живу. Мы обычно делаем вместе. Мы часто делаем вместе. Да, что мы только ни делаем. Мы в одном доме живем. Мы играем и смотрим фильмы вместе и готовим. Третий вопрос устной части экзамена. Начните диалог. Получите нужную вам информацию, будьте вежливы. Представьте ситуацию. У вас дома не работает отопление.",https://storage.yandexcloud.net/odin-exam-files-dataset/2db2e15f-ac62-4a39-a6da-afef2a7a83b0-1.MP3
18,3379253,30725969,1,"<p>Вопрос устной части экзамена. Начните диалог.<br><strong>Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления.</strong></p>",,"Итак, первый вопрос. Начните диалог. Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления. Здравствуйте, я бы хотела оформить срочную визу. Какие документы мне нужны, чтобы оформить эту визу? Здравствуйте, а цель вашей поездки? Путешествие. Хорошо. В таком случае от вас документы, удостоверяющие личность. И у вас уже забронировано? Куплены, куплены, береты, гостиница? Нет, еще не забронированы. Даже не забронированы еще. Ну что ж, в таком случае оставляйте заявку. Мы вас записываем и приезжайте к нам через три дня. Все хорошо, спасибо большое. До свидания. До свидания.",https://storage.yandexcloud.net/odin-exam-files-dataset/657541e7-ae52-4fc0-bb68-cc35e0a235ed-0.MP3
19,3389193,30909712,1,<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог. <br><strong>Вы пришли в миграционную службу. Вам нужно оформить миграционную карту. Объясните ситуацию и попросите дать Вам бланк.</strong></p>,,вопрос начните диалог вы пришли миграционную службу вам нужно оформить миграционную карту объяснить ситуацию и попросите дать вам план представить что сотрудник миграционной службы его нужно со мной заговорить добрый день я обращаюсь вам по такой то что проблемы чтобы миграционную карту открыть что мне для этого нужно ваш паспорт его копии переводчиков,https://storage.yandexcloud.net/odin-exam-files-dataset/3e24c76b-a896-40bb-8deb-6bdacf76277b-0.MP3
20,3429201,31665269,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p><strong>Представьте ситуацию. Вы пришли в агентство по продаже авиабилетов. </strong><br><strong>У Вас есть билет на самолёт, но Вы не можете лететь. </strong><br><strong>Поздоровайтесь. Объясните в агентстве по продаже авиабилетов, что Вы хотите сдать свой билет, укажите причину. Уточните, можно ли это сделать бесплатно. Поблагодарите за полученную информацию и оцените работу менеджера.</strong></p>",,"Познакомьтесь, пожалуйста, с ситуацией. Прочитайте. Начните диалог. Получите нужную вам информацию. Добрый день. Здравствуйте. Я покупала билет в Сочи на самолет. В данный момент я не могу вылететь по работе, так как не получается взять отпуск. Подскажите, пожалуйста, могу ли я сдать билет, либо поменять на другую дату? Бесплатно. К сожалению, у вас невозвратный тариф и вылет завтра, поэтому бесплатно не получится сдать. Спасибо большое за информацию. Пожалуйста. Хорошего дня.",https://storage.yandexcloud.net/odin-exam-files-dataset/30e5a0a3-c318-4ae0-bb63-e4a8ae8cea8c-2.MP3
21,3394514,31005020,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p><strong>Представьте ситуацию. Вы пришли в агентство по продаже авиабилетов. </strong><br><strong>У Вас есть билет на самолёт, но Вы не можете лететь. </strong><br><strong>Поздоровайтесь. Объясните в агентстве по продаже авиабилетов, что Вы хотите сдать свой билет, укажите причину. Уточните, можно ли это сделать бесплатно. Поблагодарите за полученную информацию и оцените работу менеджера.</strong></p>",,"Спасибо. Задание три. Знакомьтесь с заданием, начните диалог и получите нужную вам информацию. Добрый день. Добрый день. Меня зовут Анна, у меня билет на самолет, но я не могу, к сожалению, лететь. Мне очень срочно нужно к ветеринару, у меня собаку избили. Вот. И я как-то поменять билеты бесплатно или оплатить какой-то штраф. Сколько остается до вылета? До вылета остается 5 часов. 5 часов. Мы примем ваш билет, но вы должны будете оплатить так называемую неустойку, да? 10 młн. от стоимости билета. Хорошо. Перейдем к оплате? Да. Спасибо вам большое за помощь. Пожалуйста. Спасибо. Работа менеджера? 10 из 10. Спасибо.",https://storage.yandexcloud.net/odin-exam-files-dataset/938c034c-845e-49de-a2a2-8036ab073862-2.MP3
22,3377204,30686164,2,<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями. <br><br><strong>– Каким видом спорта Вы занимаетесь? Почему? </strong><br><strong>– ... </strong><br><strong>– Вы предпочитаете ходить в тренажёрный зал или заниматься на свежем воздухе? </strong><br><strong>– ... </strong><br><strong>– Вы смотрите спортивные передачи по телевизору? Какие? </strong><br><strong>– ... </strong><br><strong>– Почему спорт важен в жизни человека? </strong><br><strong>– ...</strong></p>,,"Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями. Каким видом спорта вы занимаетесь? Почему? Я занимаюсь плаванием, потому что это, во-первых, укрепляется здоровьем, мышцы, становится шире плечи, поэтому мне это очень нравится. Вы предпочитаете ходить в тренажёрный зал или заниматься на свежем воздухе? Ну, вообще, когда как, по настроению. Потому что бывает погода не самая удачная, поэтому я желательно хожу в зал. Но когда чудесная погода, солнышко светит, я буду заниматься на улице. Вы смотрите спортивные передачи по телевизору? Какие? Ну, если честно, я практически не смотрю, я люблю сама этим заниматься. Угу. Поэтому как-то неудобно. Да, я бы не задавалась. У меня такое. Почему спорт важен в жизни человека? Ну, во-первых, спорт – это физическая активность, это меньше проблем со здоровьем, это вообще прекрасно, это свежий воздух, прогулки, хождение – это всегда очень полезно для человека. Угу. Хорошо. Следующий вопрос.",https://storage.yandexcloud.net/odin-exam-files-dataset/01d9a235-cd2a-4ba2-a651-8f60dea22d36-1.MP3
23,3409543,31278908,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.<br><br></p>
<p><strong>Представьте ситуацию. Вы пришли в медицинский центр. Вам необходимо </strong><strong>оформить медицинскую книжку. </strong><br><strong>Поздоровайтесь. </strong><strong>Узнайте у администратора, как можно оформить медицинскую книжку в этом центре. Поблагодарите за полученную информацию и оцените работу с Вами как с посетителем центра.</strong></p>",,"Вам необходимо оформить медицинскую книжку. Поздоровайтесь, узнаете у администратора, как можно оформить медицинскую книжку в этом центре. Поблагодарите за полученную информацию и оцените работу с вами, как с посетителем центра. Обращайтесь опять ко мне. Здравствуйте. Здравствуйте. Подскажите, пожалуйста. Здравствуйте. Хочу медицинскую книжку оформить. Куда мне пойти? Вы прикреплены к нашей поликлинике? Да. Я у вас прописан. Ага. Онлайн-клиник? Да. Онлайн-клиник. Вы онлайн записывались? Я звонил, но там все занято, занято, занято, занято. Пришлось лично идти. Хорошо. Паспорт поле с собой? Да. Я все взял. Направление от работодателя есть? Ну да. Да, все есть. Я все с собой взял. Так. Сегодня будете по живую очередь? Да, конечно. Постою. Хорошо. Давайте документы тогда оформляю и начну выпишем вам маршрутный лист. Какие-то анализы есть? Кровь, флюорография? Да. Я сдавал кровь, мочу ее и флюорографию. Замечательно. Вот вам маршрутный лист. Начинайте с пятого этажа. Знаете, лифт у нас не работает. Спасибо большое. Удачи в подписке. Все. Всего доброго.",https://storage.yandexcloud.net/odin-exam-files-dataset/40e56232-bc7a-4fd8-a8d7-5293bc52e2c5-2.MP3
24,3399441,31097520,1,"<p>Вопрос устной части экзамена. Начните диалог. <br><strong>Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления.</strong></p>",,"Добрый день! Добрый день! Я хотела бы оформить срочную визу. Скажите, где я могу ознакомиться с списком документов для ее оформления? Добрый день! Прежде всего, вы могли ознакомиться с... Этим перечнем на сайте и скачать оттуда анкету. Но раз уж вы пришли сюда, то, пожалуйста, вам нужен загранпаспорт, паспорт национальный, две фотографии. Необходимо заполнить анкету в двух экземплярах. Спасибо большое за информацию. Я подготовлю документы и обязательно провернусь. Ждем.",https://storage.yandexcloud.net/odin-exam-files-dataset/bcf2c736-1e95-4c5f-b6c4-19d8520cc2c2-0.MP3
25,3410700,31302018,1,"<p>Вопрос устной части экзамена. Начните диалог.<br><strong>Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления.</strong></p>",,"Первое задание – это ситуация. Внимательно ознакомьтесь с ней и начните диалог со мной. Здравствуйте, я бы хотела узнать, какие документы мне нужно, чтобы сделать визу. Добрый день, подскажите, пожалуйста, когда и куда планируете вылетать? Планирую вылетать летом в какую-нибудь страну, где есть море и песок. Хорошо, на какой срок полетите? На месяца два. На месяца два. Угу. Ну, до лета. До лета еще есть время. Отправляемся в рабочем порядке. С нами потребуется у вас визовая анкета и чек об оплате госпошлины. Хорошо, все, сделаю. Будем вас ждать с документами. Спасибо. Спасибо вам.",https://storage.yandexcloud.net/odin-exam-files-dataset/f0f7dc84-531c-44eb-9dfb-085fb082ce99-0.MP3
